DAUID,target_priority
35202268,0.5962019015220928
35202269,0.5262066000496288
35204711,0.55758074854658
35204712,0.49213283099478317
35204714,0.5854486601002784
35204715,0.5401966480926574
35202627,0.5922813355181452
35202628,0.7700731193008479
35202629,0.290408173151401
35202299,0.8089791149924855
35202300,0.828747087704522
35202301,0.7951882795826046
35202302,0.6655999112083493
35202303,0.634401025502944
35202304,0.6650937452866167
35202305,0.716662718008984
35202306,0.6538320322130191
35202307,0.6442268908660356
35202309,0.771734572572452
35202310,0.7987732914911824
35202311,0.7714247137462285
35202316,0.8533284451437457
35202321,0.7703445706691194
35202322,0.5440168789477842
35200591,0.6764978927525714
35200593,0.730217366241779
35200594,0.5423917183359966
35200595,0.6175508703645872
35200596,0.7061750617046121
35200597,0.38237211558258183
35202338,0.5329523348445239
35202339,0.6342381367765418
35202340,0.6155986393279663
35202341,0.5400462030597887
35202342,0.5809909107589424
35202343,0.5905566965132544
35202344,0.6942160232116376
35202345,0.6971850287231636
35202346,0.7495353698343048
35202347,0.559781973237565
35202348,0.5481051245290727
35201486,0.3048208918063966
35200646,0.376538299845922
35200647,0.5514851880414403
35200648,0.3132287697866225
35200649,0.4540403942710882
35200650,0.4072345231635627
35200651,0.5843287970791619
35200652,0.42150367174815584
35200653,0.5606316673516593
35200654,0.700616025651405
35202270,0.7358761965916797
35202271,0.7256669083272462
35202272,0.7055173407293024
35202273,0.7882595664714054
35201408,0.31214751418561215
35201409,0.23370397666317194
35202350,0.5101152428163519
35202351,0.28858329688437745
35202352,0.5626292456118656
35202353,0.4535386199469078
35202354,0.5542373358870529
35202355,0.27294824963531394
35202356,0.5907901937540735
35202357,0.29495138951442745
35202358,0.5275366070577531
35202359,0.6894704846993196
35202360,0.7098370390242608
35202361,0.6971832968111275
35202362,0.659310382250027
35202363,0.5173867940552078
35202364,0.467053841640165
35202365,0.4614872607025061
35202366,0.6238431485887034
35202630,0.26894818313935903
35202636,0.3389282448470725
35202637,0.4930435225919009
35202638,0.48697228892040495
35203004,0.6509948714913927
35203005,0.4970519605475247
35203006,0.31527719083834854
35203007,0.45285539793826324
35204778,0.6473472661154509
35200598,0.7719142103417236
35200599,0.7463634666209598
35200600,0.6024642044918289
35200601,0.48255449211267243
35200602,0.48625344736761983
35200603,0.6289252193318424
35200604,0.5886189533419182
35200605,0.7534956072929011
35200606,0.5079242643858135
35200610,0.6641283720256709
35200611,0.6987542007860522
35200612,0.6073947800039593
35201128,0.8714735758846515
35201129,0.5938564328282352
35201130,0.8241772847693773
35201131,0.8190502599402122
35201132,0.8879933893983993
35201133,0.8334412094087863
35201134,0.8511345138711883
35201139,0.8653200943906684
35200655,0.5933355184582974
35200656,0.5214298490111156
35200657,0.5194925269387894
35201158,0.766706272681867
35201159,0.7542447852007622
35201160,0.800638132503924
35201161,0.8720313399263578
35201162,0.8502707203541239
35201163,0.7483593686094961
35201164,0.8577780015191523
35201165,0.7445461973944143
35201166,0.7089747355052
35201167,0.8409521016534489
35202367,0.465453094646782
35202368,0.6523103819595196
35202369,0.5837995632243215
35201057,0.7427223668226243
35201058,0.7608767750525787
35200669,0.516168154325206
35200670,0.33565398047090245
35200671,0.29182385168490854
35200672,0.5184913246019205
35200673,0.62270516578815
35200674,0.5747913939148648
35200675,0.4843636665256518
35200676,0.40445383362439224
35200677,0.390857320920863
35204779,0.6717055988333918
35204780,0.7852129352948292
35204781,0.5940429969010304
35204782,0.6445763483489968
35204783,0.47108643818051854
35204784,0.5487233293053693
35204785,0.65418757333087
35204835,0.6577128279028545
35204836,0.7293708640845856
35204837,0.6262449998903105
35204838,0.7961042593634768
35200140,0.799732894658145
35200141,0.7501108640643537
35200142,0.6886545916669656
35201361,0.6069799846977818
35201362,0.854712218309125
35201363,0.6644667280600163
35201364,0.47743506723321316
35201365,0.617173173415235
35200148,0.6411832307070866
35200149,0.6590258137303568
35200150,0.7164065937399572
35200161,0.7267543189695551
35200162,0.6649392316223663
35200163,0.7149451154871767
35201389,0.5470095381474632
35201390,0.616956459835999
35201391,0.6318009801217909
35201393,0.6739020813770543
35201394,0.6989418354561042
35201395,0.8167772794950798
35201396,0.8653072551360516
35200167,0.699641220229935
35204839,0.6507363406468395
35204840,0.7185606070561623
35204841,0.8330197039350272
35204842,0.8004045136198091
35204843,0.8800287992105957
35204844,0.8070226974675684
35204845,0.7919202209773362
35204846,0.696207994379561
35204847,0.7625665219403359
35201368,0.47688609874332566
35201369,0.7657338633587368
35201370,0.5708085138044753
35201371,0.6406710712581355
35201372,0.6015323098038146
35201373,0.45107497478795805
35201374,0.4887100050785448
35201375,0.6486095568669268
35201376,0.7027354765715258
35201377,0.7854439999422768
35201378,0.7204027509253245
35201379,0.7318848372194839
35201380,0.6273039668878977
35201381,0.8289077940142763
35201383,0.6372101965600023
35201384,0.7261385353201671
35201673,0.5010656560391581
35201674,0.6999240150642985
35201466,0.42581525455973784
35201467,0.32493713498229715
35201397,0.8447724357564333
35201398,0.7335178810055584
35201399,0.6840892336980087
35201400,0.7668366570310158
35201401,0.8365887928264125
35201402,0.7558410853718847
35201403,0.42512823623141865
35201404,0.5483274241281472
35201405,0.2850428297427261
35201406,0.6608507847346003
35201407,0.48997595238049907
35201697,0.40369687538454396
35201487,0.34400071998232346
35201488,0.4820329781120623
35201489,0.44988119196630777
35201490,0.35795814248352364
35201491,0.4910674754024101
35201492,0.45599286582092496
35201493,0.24413792105389792
35201494,0.527083425047619
35200173,0.7301666769533286
35201410,0.521898452072575
35201411,0.7521119962514162
35201412,0.6127421329300555
35201413,0.5988325909361492
35201414,0.531040091705823
35201415,0.44568101143308464
35201416,0.6051849568576717
35201417,0.7241218278754046
35201418,0.7244050524552292
35201419,0.658306061950461
35201420,0.7520332770173973
35201421,0.7070307150731245
35201422,0.7607876885683631
35201423,0.6430920233989428
35201426,0.7449093225643217
35201427,0.6249581959261049
35201428,0.7506444148609919
35201429,0.7498708011917242
35201430,0.7164398451433558
35204891,0.9220293319243182
35204892,0.5010859866853817
35204893,0.6391276417502927
35204894,0.7861864186535106
35204895,0.759529520709607
35204896,0.6685314826422799
35204897,0.6478414392045228
35204898,0.668487991430901
35204899,0.34058707140660904
35204900,0.6648365578462127
35201468,0.29099924661098187
35201469,0.4642636431580176
35201471,0.31883651833277965
35201477,0.37776549154483946
35201478,0.2774613020779926
35201479,0.41402033678485045
35201480,0.4821810949033905
35201481,0.5660268963578106
35201482,0.5208496052043513
35201483,0.393079208580617
35201485,0.3815934803140476
35201140,0.8839693643783338
35201141,0.8243319770096493
35201142,0.8354257047154464
35201143,0.853831491614691
35201144,0.8077905510987073
35201145,0.6608292840935464
35201146,0.8060308347981872
35201147,0.7649693112174648
35201148,0.8165593876745216
35201495,0.1612246760269355
35201496,0.26701197967454454
35201497,0.3460987351435492
35201498,0.35246105978623987
35201499,0.32341644404413605
35201500,0.40447687591561476
35201501,0.46097829972714593
35201168,0.8441140395116926
35201169,0.8334630824273488
35201170,0.6806917150154538
35201171,0.8009751101154747
35201172,0.8337684023543814
35201173,0.7990190154965253
35201174,0.7533278199421226
35201175,0.6077185975769194
35201176,0.7950422075126343
35201431,0.7613888356632459
35201432,0.7979119318229584
35201433,0.8270484687114904
35201434,0.8038724307814061
35201059,0.755528396634757
35201060,0.6630649888151082
35201061,0.7169288940695678
35201062,0.6800488088769415
35201063,0.7547106917607177
35201064,0.7563866267668432
35201065,0.670440020880983
35201066,0.7097509511299942
35201067,0.6526354415277832
35201068,0.8230547218704541
35201069,0.8058667170916555
35201070,0.8414757724753198
35201071,0.87085190333918
35201072,0.8303531348065343
35201073,0.8069807253820382
35201076,0.6086643781379857
35200087,0.7082114336308174
35203008,0.5377209277499262
35203009,0.46335591000745663
35203015,0.6836967628269514
35203016,0.6657093668466062
35203018,0.6575581236414406
35203026,0.7133423356176454
35203027,0.7121871727539106
35203028,0.7401444127734035
35203029,0.7366315020751325
35203030,0.6846143161086259
35204242,0.8021060600831652
35204243,0.7122231288655361
35204244,0.6497986112947677
35204245,0.6828191306603079
35204246,0.7147891206974569
35201149,0.8105166934275412
35201150,0.791194897862562
35201151,1.0
35201152,0.8328241781501631
35201153,0.6420491757405247
35201154,0.5700723282893347
35201155,0.5110692084777517
35201156,0.6241456700756887
35201157,0.6586013370739189
35200107,0.6538656310394255
35200108,0.7194860057792484
35200109,0.6864248192643431
35200143,0.7222184120002525
35200144,0.6832383824573945
35200145,0.7414957730879153
35200146,0.8073492096277979
35201177,0.7049042437050873
35201178,0.7316985027620455
35201179,0.7616482093636701
35201180,0.7974554492685355
35200115,0.7731463304351507
35200116,0.7267483578900061
35200117,0.729640528130933
35200118,0.7826064842322811
35200164,0.6395088715134732
35200165,0.6660710332255348
35200166,0.7180954539017534
35200383,0.6925411097953847
35200384,0.5244963053161075
35200088,0.6206569431938332
35200089,0.649715459114235
35200124,0.7947058328650707
35200125,0.6851074663811825
35200126,0.7865054900736812
35200147,0.6607599949171709
35200375,0.6199491374884791
35200376,0.3849240274235823
35200377,0.5437479290151934
35200378,0.4428083243428886
35201675,0.6760562817490843
35201676,0.5927172574489984
35201690,0.46869450857171924
35201691,0.5667165404435117
35201692,0.5019565822241563
35200385,0.5015204371247509
35200386,0.45068885124691555
35200387,0.40289947368036644
35200388,0.637960087687878
35201698,0.4790924400589207
35201699,0.41288324665888
35201700,0.42960138991430774
35201701,0.47943517602976593
35201702,0.4563110726541941
35201703,0.5422177167629427
35201704,0.35481567156003374
35201705,0.5927908888903513
35200174,0.7849152937460631
35200175,0.7531414927941208
35200176,0.7317128885477134
35200393,0.5054273353092138
35200394,0.6049468015710384
35201693,0.4306599708770957
35201694,0.6010293972362254
35201695,0.5694995066376592
35201696,0.4297084338625918
35201875,0.6837468083797493
35201739,0.5909426644334864
35201740,0.5445202352964689
35201741,0.6052763387192854
35201744,0.6318470598301246
35201748,0.6791684284099972
35203531,0.6761674502117098
35203685,0.21832992151755387
35203686,0.1669875364732122
35203687,0.41287733491291495
35203688,0.34380641582385346
35203689,0.25296603350777386
35203690,0.4996703050958176
35203691,0.46218082239871267
35200222,0.6930096547744192
35200223,0.598863114788935
35201731,0.6590167471046033
35201732,0.6130783317788141
35201734,0.6391508999066029
35201735,0.7256731605446365
35201736,0.7395260663936287
35201737,0.6225674788890737
35201738,0.580168774624152
35201913,0.5511449950346754
35201914,0.7255604343920172
35200103,0.6066324492267824
35203656,0.3501636768674156
35203657,0.5354869187514966
35203658,0.5504952968371112
35203659,0.46718574834581555
35203660,0.5298584431871002
35203661,0.5847991401550998
35203664,0.45427189311135896
35200200,0.7016487701262341
35200201,0.6723847708277139
35200202,0.6486361516727559
35203675,0.3058076853083799
35203676,0.08522174580912137
35203677,0.0
35203678,0.19106412519409816
35203679,0.1722504874246334
35203680,0.2003910404525896
35203681,0.21131434477587646
35200210,0.663518683810271
35200211,0.6771815755426612
35200212,0.6566550112869136
35200213,0.6244913791548101
35200214,0.6638001893341575
35200224,0.6078254788702682
35200232,0.7536381453678862
35200233,0.7244480947026115
35200234,0.749540647284198
35200235,0.6984103673785385
35200236,0.6615824400713337
35200237,0.75010451329276
35200238,0.8367524851587987
35200452,0.6254344956613853
35200334,0.6730642919554591
35200335,0.643633345474556
35200336,0.6269763008163126
35200337,0.6487790542188989
35200338,0.581843107843315
35200104,0.8080269674653229
35200105,0.6822888392165545
35200106,0.7225562353772484
35200305,0.6540619339801061
35200306,0.6859527488513802
35200307,0.7000588077035674
35200308,0.4956752963150896
35200203,0.7370187242070156
35200204,0.6981342748913208
35200205,0.6060710115532265
35200414,0.4981915906136374
35200415,0.3336856375932736
35200416,0.43799581290861006
35200265,0.6410755189557923
35200266,0.6457418370480221
35200267,0.664519450318581
35200268,0.6159774105282757
35200269,0.6202513929318835
35200215,0.6437182052209709
35200216,0.6702537880921343
35200217,0.6636346713606971
35200218,0.7467655251716387
35200219,0.6336172676471117
35200430,0.6464441901075857
35200431,0.5815828296001597
35200432,0.5157604116545018
35200433,0.6901109536750286
35200434,0.7609273127284315
35200288,0.3422388176007071
35200289,0.4795570467790923
35200290,0.5392665225074909
35200339,0.7392581707774408
35200352,0.7854291420959948
35200355,0.5595991272946984
35200357,0.5850565032824653
35200358,0.6356594754233958
35200359,0.5803519948789116
35200360,0.6458815749202509
35200361,0.597010082780784
35200362,0.6300377786226377
35200678,0.470356611173657
35200679,0.37699750084408634
35200680,0.6322566104839269
35200681,0.5882856277118035
35200682,0.2919833830957713
35200683,0.5311044647860016
35200686,0.573061829580429
35200687,0.566932556818182
35200688,0.4548421744968999
35200689,0.46758284791916344
35200690,0.5209564330106098
35200691,0.524208104141697
35200395,0.46724039004271367
35200396,0.6504277625483167
35200373,0.5508229654043942
35200374,0.5401487194954185
35200705,0.5479666964713373
35200706,0.48545159898505735
35200707,0.4490665816908955
35200708,0.44786666252969193
35200709,0.4291283087853814
35200710,0.552069120349261
35200711,0.5600211428847354
35200712,0.6704966915208276
35200713,0.5916128523014279
35200714,0.5777323857328736
35200715,0.37504571112078977
35200716,0.3840478774419776
35200717,0.5303528385233999
35200718,0.52951253433942
35200407,0.36107487997174276
35200271,0.7152344567068464
35200272,0.7551306498679706
35200273,0.7626685625917682
35200495,0.4713811371762669
35200497,0.5860835300006805
35200498,0.6017463119111537
35200499,0.3019127675873279
35200505,0.6717569262859923
35200506,0.588543225922131
35200510,0.5420263259663831
35203829,0.4901728752398455
35203830,0.5459580330168262
35203833,0.8244408973814376
35203834,0.7585517357232561
35203835,0.5969725831217444
35203836,0.5740109661932259
35203837,0.5498742402346002
35203838,0.6913152591981547
35203841,0.8543629465581964
35203842,0.7493719086010792
35203843,0.7565304194093304
35200291,0.5372491820182924
35200292,0.6183943549457547
35200529,0.45800274965402404
35200531,0.49252449322821934
35200532,0.3060614976990644
35200533,0.23066988536803
35200534,0.6107222659293597
35200535,0.6607405005707447
35203861,0.5516649684085317
35203864,0.6157116800948479
35203865,0.5379901327249403
35203866,0.6202204862693409
35203867,0.6381245480852294
35203868,0.6099185274110983
35203869,0.45608304281104844
35203870,0.5776150721930952
35203871,0.5605133417824374
35203872,0.5133155380878599
35200397,0.5474765992885384
35200400,0.52514396035117
35200401,0.5446839385947564
35200794,0.5322411818623713
35200795,0.3521822408816513
35200796,0.5200280748883669
35200797,0.5764919958245407
35200798,0.5839463601610013
35200801,0.7530538687641449
35200802,0.7742739536640264
35200803,0.75112532856873
35200804,0.7278617773286394
35200805,0.7743601081927305
35201900,0.8810297749871163
35201901,0.7681580364127294
35200408,0.645883660499531
35200409,0.6361459263617396
35200410,0.6786302637621628
35200411,0.6039444159203207
35200412,0.6693610450685524
35200413,0.632395291467353
35200829,0.5253317010099637
35200830,0.5186958273030197
35200831,0.4552081448518094
35200832,0.6335144896426911
35200833,0.5228428713261305
35200855,0.8969241866535599
35200859,0.9633245190696874
35200860,0.685540406147705
35200861,0.6598905918140556
35200862,0.6685818039380345
35201915,0.6659272935128077
35203844,0.8244155693754908
35203845,0.7018875466444346
35203846,0.8465400034778631
35203847,0.8469337784204666
35203848,0.27561850925100123
35203849,0.4951186225634791
35203922,0.721311584636091
35203925,0.7146350446035936
35203926,0.7333872169165756
35203666,0.5140232717649398
35203668,0.34813482486682573
35203669,0.3193205480305414
35203670,0.34882019327815716
35203672,0.3235290849645508
35203873,0.4029741978789937
35203876,0.5539403468765419
35203877,0.6309366343804848
35203930,0.7418400513241564
35203931,0.7267941522165783
35203682,0.2874835654950051
35203683,0.11781659400556385
35203684,0.3699469594119836
35203989,0.7134132125174921
35203990,0.4593798485417644
35201902,0.7525070792900942
35201903,0.6626034542557094
35201904,0.6894658588044467
35201905,0.750102298922921
35201906,0.6792567704140711
35201907,0.673081046123285
35201908,0.41418384707069483
35201909,0.50561133837776
35201912,0.8049668962966608
35202274,0.7321428480100318
35202275,0.777635027049693
35202276,0.6943737166059822
35202277,0.791644069234355
35202278,0.8434214863469808
35200298,0.5761599464482607
35201916,0.6288135671148681
35201917,0.6795080013980013
35201919,0.7923665482792748
35201920,0.763388316472973
35201935,0.44385986634914426
35201936,0.49402998022619665
35201937,0.5894695999700206
35201938,0.628411347827882
35201939,0.8112508578919592
35201940,0.5567411525402212
35201950,0.6514548423941505
35202295,0.9187021501897801
35202296,0.9315527303309291
35202297,0.6047977777135733
35203973,0.035655060734603
35203974,0.600737447152676
35203975,0.6520938032332404
35203976,0.7497132608709699
35203977,0.5501935373367836
35203978,0.5818737074652649
35200417,0.7162009976850755
35200418,0.6946425860912765
35200420,0.6469992613139991
35200421,0.6343125773702651
35200422,0.765259479957556
35203991,0.6850066187377063
35203992,0.7323121960275703
35203993,0.5866035292347599
35203994,0.7999745231311678
35203995,0.5015740642064825
35203997,0.6608307640104554
35200435,0.8091302229375321
35200436,0.681837170435592
35200437,0.7321421260052262
35200438,0.7072749671036159
35200439,0.4877896496677388
35200440,0.7000088594185758
35200442,0.692387987587542
35200443,0.7170797674095016
35200444,0.7791318636140454
35200445,0.7808931719911743
35200300,0.6334288065508642
35200301,0.5880520560016992
35200302,0.5383885999439607
35200303,0.6492051056740076
35200304,0.6304718743974559
35200542,0.6888003475312018
35200545,0.3027162431708715
35200561,0.5776868496336388
35200692,0.4074417953198146
35200693,0.5230977970446691
35200694,0.4745186474628892
35204028,0.7475576273234389
35204029,0.6328964730320471
35204030,0.7142242940032852
35200471,0.6525397084269763
35200472,0.7740029634642782
35200475,0.7844915446268106
35200478,0.4953144458217813
35200479,0.4951155340554455
35200480,0.6936101661326813
35200481,0.4354377935784942
35200482,0.6471979810937966
35200483,0.6626736862805802
35200484,0.6897308345234617
35200488,0.5711739179368222
35200489,0.4730728197684263
35200490,0.5318961172826985
35200491,0.5540412510568279
35200492,0.6140738040971204
35200493,0.4753786800176123
35200423,0.6247953114167072
35200426,0.6779769074559628
35200427,0.677112236900935
35200428,0.6764814320214048
35200429,0.6918492302973478
35200882,0.680554057706891
35200883,0.6976158428800501
35200884,0.7006873640114
35200885,0.7587328296576858
35200886,0.7865660033999905
35200887,0.7084298290058246
35200888,0.566100036202636
35200889,0.763915661375208
35200511,0.5175072246990625
35200512,0.5278942254075287
35200513,0.5535195102291347
35200514,0.5703220509942688
35200515,0.5900973102399815
35200516,0.43455410263067673
35200517,0.564838871491792
35200518,0.6446828576736273
35200519,0.6574020009965615
35200520,0.5334719622801662
35200449,0.5861969558859091
35200450,0.49130737987491796
35200451,0.6368843486739663
35200908,0.5869971990510536
35200909,0.8306130053013342
35200910,0.797897609976317
35200911,0.6853352775800993
35200912,0.6305520116749591
35200913,0.7883666851887444
35200914,0.7611397911957051
35200536,0.621295867475369
35200538,0.32700369732782836
35200539,0.549855724479973
35200540,0.5761295690611543
35200695,0.4808411004348611
35200696,0.4943365747613572
35200697,0.5666460684494755
35200698,0.3566696655888256
35200699,0.5542645273214821
35200700,0.5032109273429298
35200701,0.49808726785362517
35200702,0.5005980695423349
35200703,0.608144486183144
35200704,0.5407128189869291
35200806,0.6555972803532427
35200807,0.5563979008116663
35200808,0.6657916845958678
35200494,0.4404419212063562
35200960,0.5864860635911922
35200961,0.8373312010030947
35200962,0.7535154087368057
35200963,0.5861636062108285
35200965,0.751938606253815
35200966,0.7322234183839342
35200967,0.6813571228116104
35200968,0.9880360530863532
35203908,0.7616810509310077
35203909,0.6610439955264868
35203910,0.6858068769968972
35203911,0.7442724279850935
35203912,0.7827394572873444
35203913,0.737865740136288
35203914,0.762965275318351
35203915,0.6220592407429251
35203916,0.7332577320941113
35200521,0.596314781317879
35200522,0.6223016379294483
35200523,0.7351653844493159
35200524,0.7057331282354408
35200525,0.46258355247829364
35200995,0.8211935215750473
35200996,0.763731683498513
35200997,0.8306941877155329
35200998,0.7622386854591385
35200999,0.8502880994663781
35201000,0.8695504653288585
35201001,0.7591696210818262
35201002,0.839459643440311
35201003,0.6300651511067811
35201004,0.7499139912816182
35201005,0.8125992774630457
35201006,0.8259349511353603
35201007,0.8523943960600694
35203927,0.7837304130921884
35203928,0.6873148518202393
35200541,0.6563515799498338
35201027,0.8004658707300973
35201028,0.8202707380603044
35201029,0.9269910835314389
35201030,0.7429251879889208
35201031,0.8182115833148645
35201032,0.82030228694996
35201033,0.7923661576451358
35201034,0.8283546405362436
35201035,0.8587470536645494
35201036,0.8436684691859059
35201038,0.5807835186943725
35203932,0.7451030199959809
35203933,0.7816199785366801
35200809,0.6880257887983634
35200810,0.8025672132364899
35200811,0.7256303176686076
35200812,0.5673348074675201
35200813,0.7086400783756222
35200814,0.5925639239412533
35200815,0.6554169441259582
35200821,0.8296093883100455
35200822,0.6085515884948699
35200826,0.58535590526436
35200827,0.393120704579611
35200828,0.5754672207691641
35200002,0.493241293637559
35202279,0.8921255259849546
35203917,0.642485182297111
35203919,0.754846268245621
35203921,0.8295193460541929
35203960,0.2853424426492769
35203961,0.7617923624293249
35203962,0.5522719380719693
35203965,0.7982023341094994
35203971,0.7171430383700107
35203208,0.4910511574724312
35203209,0.3829542100690746
35203210,0.4984841095743525
35203211,0.5091770300327068
35203212,0.4806166915564216
35203213,0.5284875390915436
35203214,0.6029582324765485
35203929,0.7342393509918507
35204120,0.7361227843642232
35204121,0.6931584317984325
35204124,0.6445854548973866
35204125,0.6628853419396948
35203979,0.8331255725447142
35203980,0.7641682528807898
35203981,0.6312248090766893
35203984,0.7737753759741437
35203986,0.6545627260570871
35203936,0.765282670130242
35203937,0.7080577919599859
35203938,0.7279477190150485
35204129,0.5735120599668718
35204130,0.8585000024109227
35204131,0.9161120345500116
35204133,0.5299527642203518
35204134,0.722629516022608
35204135,0.8687315897403051
35202280,0.9522264973864596
35202281,0.6379898467920685
35202282,0.8040073877820203
35202283,0.79184407431349
35202284,0.8532672896515503
35202285,0.8704517063241922
35202286,0.8264518687285258
35202287,0.8640991064781706
35202288,0.8391165279438566
35202289,0.8229076251964739
35202290,0.8005830106273899
35202293,0.800829873876751
35202294,0.8173391676746756
35201435,0.7898589466934803
35201436,0.7283735010720739
35201437,0.8638070382064339
35201438,0.8016928886226141
35201439,0.5602582125566758
35200562,0.6885312972439104
35200563,0.4735671176399441
35200564,0.6157722649530643
35200565,0.6135800563191907
35200566,0.4280896939340721
35203216,0.5791348006597583
35203217,0.5203377526163568
35203218,0.5076012101880318
35203219,0.5073282817680349
35203220,0.47583953280749286
35203221,0.4887317296919339
35203222,0.3262379537312323
35203223,0.46652621079844564
35203224,0.6103098005613957
35203225,0.5512240800471108
35200863,0.791225418234178
35200864,0.7221547899956255
35200865,0.813865018899864
35200866,0.7651010254289606
35200867,0.7336163711822923
35200868,0.7473987847587512
35200869,0.653257214039916
35200870,0.7917788528959097
35200876,0.6394496559939152
35200877,0.7164555228597567
35200878,0.7575061952151875
35200879,0.7166935853720882
35200880,0.6017858291475336
35200881,0.7277561217197727
35203987,0.7276933456511049
35203231,0.3146354994129868
35203232,0.3844132932778901
35203233,0.1723123807733438
35203234,0.19976362169016776
35203235,0.16279605917045054
35203236,0.2125087374007293
35203237,0.25885930995463047
35203238,0.16618508373720028
35203239,0.15493423733719275
35203240,0.2324324959489669
35203241,0.22179001896555642
35203242,0.3702757864060767
35203243,0.18802534222140113
35200890,0.7740434510171027
35200891,0.9040654935176548
35200892,0.85329287797158
35200893,0.7930843423461817
35200894,0.9103337837138238
35200895,0.8113869342438501
35200896,0.777415802120802
35200897,0.8222384287904182
35200898,0.7489981212459242
35200899,0.80504404084924
35203998,0.5206231607126064
35203246,0.4903372252111583
35203247,0.40965230722097873
35203248,0.3574939699977867
35203249,0.3317709136369912
35203250,0.4177272207778434
35203251,0.43133963442408907
35203252,0.20877567615693168
35203253,0.3115347623242061
35203254,0.4767530619402101
35203255,0.43909876591436386
35203256,0.4761832380903525
35200567,0.6516316327077573
35200568,0.6338355417014011
35200569,0.6383024986497529
35200570,0.5543837511998803
35200571,0.6207617624861778
35200572,0.5906569792617906
35200573,0.5650594598211899
35200574,0.580356655966991
35200575,0.7461635324812688
35200576,0.6615489688262248
35200577,0.6728979734264481
35200578,0.6403738567794331
35200579,0.7081052436944196
35200580,0.5732327952890511
35200581,0.6164690559853916
35201077,0.6121758068704396
35201078,0.7492975005437815
35201079,0.6319339027692772
35201080,0.6109085290245649
35201081,0.3860551297197271
35200010,0.703458512809608
35200012,0.7536691307104879
35200013,0.7780112484049114
35200018,0.9215326487657723
35200969,0.9036884098494641
35200974,0.8711021841372801
35200975,0.895423023134776
35200976,0.9012333362884544
35200977,0.6406078367279647
35200979,0.6456305816121058
35200981,0.7444871812223216
35200983,0.7889253217313125
35200985,0.8951818009095808
35200986,0.7776410824809143
35200987,0.6223983309759604
35200988,0.7417956353191525
35200989,0.7880994380816407
35200990,0.7669978860889548
35200991,0.6567479513919686
35200992,0.7584896042718171
35200993,0.8616643974070959
35200900,0.7495700783927978
35200901,0.8151699764307062
35200902,0.8918879215408709
35200903,0.7290757777451702
35200905,0.8456928018758971
35200906,0.7768135643890347
35200907,0.7688381500484901
35200032,0.6191174522225493
35200033,0.707906954425895
35201008,0.8120807994630154
35201009,0.8379157968835
35201010,0.831607251454649
35201011,0.6162000134596155
35201012,0.745311210419353
35201013,0.7531161490057063
35201014,0.7172835373197081
35201015,0.883075420161681
35201016,0.8765707297960982
35201017,0.8726590705276313
35201018,0.8554673956775962
35201019,0.7808660684270452
35201020,0.8618817988597808
35200915,0.7384028066104017
35200916,0.7560589493219788
35200917,0.7996764914035408
35200918,0.7310306976230166
35200919,0.7708502456904734
35200920,0.7421176806310332
35200921,0.8340073358647719
35200922,0.7915165852120566
35200923,0.681798333570747
35200924,0.7159010938495106
35200925,0.6258799936385179
35200926,0.6311352863019353
35200927,0.6784415949391771
35200928,0.7239271293454983
35200929,0.8311947158311073
35200930,0.7602195372314409
35200931,0.6233337157097827
35200932,0.7602159789780767
35200933,0.7580995012622406
35200934,0.6326913648161208
35200041,0.7096327188586649
35201039,0.7878108164219297
35201040,0.5514386401562192
35201041,0.7478485563928734
35200133,0.7819208945913103
35200134,0.7593238904870652
35200135,0.7610955223760779
35200003,0.5754922877266336
35200004,0.5689106818777561
35200994,0.8831805232004718
35200056,0.799185162510946
35200057,0.7633272015614536
35200058,0.8033467260925028
35200062,0.6489210176057757
35204109,0.716857331802229
35204110,0.875016186222442
35204111,0.8014933570090391
35204113,0.4239117154794527
35204114,0.5775069923041651
35204115,0.788740643288431
35201023,0.805623964614664
35201024,0.8225947568037788
35201025,0.8430998229082244
35201026,0.7701096247313542
35200070,0.6821035099199816
35200071,0.5869848040274526
35200072,0.6829740177569502
35200073,0.6167483558035615
35204126,0.9056282633758641
35204127,0.7849913357840952
35201044,0.8406664314869802
35201045,0.7267536106484501
35201046,0.7744046499147224
35201047,0.6349920712691662
35201048,0.7103367740681185
35201049,0.7679737423944537
35201050,0.6892347707585834
35201051,0.8261167236601177
35201052,0.6951875351860509
35201053,0.6319527152545006
35201054,0.7212764886903329
35201055,0.5852821879443657
35201056,0.808366005002204
35203628,0.7542683911814057
35203629,0.7499244400662907
35203630,0.7547787310613757
35203631,0.6379812850975624
35204136,0.5767728154938344
35200005,0.5733981741110091
35200006,0.5858228729660108
35200007,0.6346208823475442
35200009,0.6905678377270776
35200177,0.8303297388291393
35200178,0.7145320083008437
35200179,0.7395291673162904
35200180,0.6964321312478895
35200181,0.7019156304112952
35200182,0.7153128029996384
35201440,0.6288912221899284
35201441,0.6309781235666101
35201442,0.6856361440010988
35204116,0.6762407777649891
35204117,0.6583543337116807
35204118,0.649270389709261
35204119,0.5557427990612164
35203394,0.7523279322806459
35203226,0.4592226930266234
35203227,0.5689839574508341
35203228,0.38146204666263756
35203229,0.43358959406754904
35203230,0.25300774664249825
35203479,0.7363393867320243
35203480,0.7207199215926737
35203482,0.8565798359184865
35204128,0.6768084431517317
35203409,0.6970563650352092
35203410,0.7097342443582516
